channel_id,title,description,published_at,country,view_count,comment_count,subscriber_count,video_count,is_verified,keywords,profile_picture_url
UCfERiya2oKBGCcLTBC8m-rw,Claudineia Antunes,"Sou CLAUDINEIA ANTUNES, designer de moda, e aqui você encontrará tutoriais detalhados de corte, costura e modelagem, com suporte visual em fotos e vídeos para facilitar seu aprendizado. 
Meu objetivo é ensinar você a criar peças incríveis, do esboço à finalização, com dicas práticas e técnicas profissionais. E te ajudar a transformar suas ideias em realidade, seja você iniciante ou já experiente no mundo da moda

Inscreva-se para acessar conteúdos exclusivos e evoluir suas habilidades na moda de forma clara e inspiradora!",2014-08-18T11:58:57Z,BR,14223875,0,144000,701,False,"""corte e costura"" ""modelagem de roupas"" ""moda feminina"" Tutorial ""corte e costura passo a passo"" ""curso de costura"" ""como costurar"" ""claudineia antunes"" ""moldes de roupas"" moda modelagem costureira modelista ""designer de moda"" molde ""molde camaleoa"" ""molde digital"" estilista",https://yt3.ggpht.com/q0r3Wn8Ne0A139h74a4_X5VPvuDASZnQCL7TdZ_jrmAMHBHUiJTU80YvDiqBd0-tgo7RGNZPqA=s88-c-k-c0x00ffffff-no-rj
UCai0pClQW1kPkAGpjV8LJrA,Devaria,"Do Primeiro Emprego a CTO, Programando Seu Futuro na Carreira Tech!

⭐9 Mil Alunos
🤝Parcerias Com Grandes Empresas e Vagas de Emprego Ilimitadas

Próxima Turma Aqui 👇
https://www.devaria.com.br/
",2020-12-03T18:39:00.157539Z,BR,78835,0,4040,124,False,,https://yt3.ggpht.com/YREDyZprxzIBKsz08fmlM07hLLVO_bFzS1OgJwXjdEfBUOfI4YlQzComfDv03keVi0hOhZmV6Q=s88-c-k-c0x00ffffff-no-rj
UCfERiya2oKBGCcLTBC8m-rw,Claudineia Antunes,"Sou CLAUDINEIA ANTUNES, designer de moda, e aqui você encontrará tutoriais detalhados de corte, costura e modelagem, com suporte visual em fotos e vídeos para facilitar seu aprendizado. 
Meu objetivo é ensinar você a criar peças incríveis, do esboço à finalização, com dicas práticas e técnicas profissionais. E te ajudar a transformar suas ideias em realidade, seja você iniciante ou já experiente no mundo da moda

Inscreva-se para acessar conteúdos exclusivos e evoluir suas habilidades na moda de forma clara e inspiradora!",2014-08-18T11:58:57Z,BR,14223875,0,144000,701,False,"""corte e costura"" ""modelagem de roupas"" ""moda feminina"" Tutorial ""corte e costura passo a passo"" ""curso de costura"" ""como costurar"" ""claudineia antunes"" ""moldes de roupas"" moda modelagem costureira modelista ""designer de moda"" molde ""molde camaleoa"" ""molde digital"" estilista",https://yt3.ggpht.com/q0r3Wn8Ne0A139h74a4_X5VPvuDASZnQCL7TdZ_jrmAMHBHUiJTU80YvDiqBd0-tgo7RGNZPqA=s88-c-k-c0x00ffffff-no-rj
UC9WucW7_3HiejAY3Y9L80oQ,Thales Veloso,"Canal especializado em tutoriais e vídeos de:

   ➡️ JavaScript, C#, RPA, Tecnologia
   ➡️ Python (lógica de programação)
   ➡️ Matemática e Estatística
   ➡️ Análise de Dados

▶️ Vídeos sobre dicas e melhoria de desempenho toda terça e Quinta",2010-08-23T02:36:37Z,BR,1911426,0,19700,993,False,"python programação tecnologia pandas ""analise de dados"" c# TI ""tecnologia da informação"" ""Python Flask"" ""Python Kivy""",https://yt3.ggpht.com/EidH9PIvqCOijEwDa1RqlWXFL9ifCd_oZPCyiBL2htwER7VXDqSjC6QuT2oW4x98YEuDMu6LIg=s88-c-k-c0x00ffffff-no-rj
UCps7BWEsYAZfdiMbnchTXfQ,Arnaldo Junior,"Este é um canal para quem quer aprender sobre:
- INFORMÁTICA PARA CONCURSOS;
- LINGUANGENS DE PROGRAMAÇÃO.

Aprovações em CONCURSOS PÚBLICOS:
• 1º lugar para Analista de TI (CRFTO) - 2023;
• 2º lugar para Analista de Sistemas (FOMENTO-TO) - 2023;
• 1º lugar para Auditor de Controle Externo – TI (TCETO) - 2022;
• 3º lugar para Analista Técnico – TI (TCETO) - 2022;
• 11º lugar para Técnico em Informática (TJTO) - 2022;
• 8º lugar para Analista de TI – Desenvolvimento – Florianópolis/SC (DATAPREV) - 2016;
• 2º lugar para Professor EBTT – Informática (Geral) (IFTO) - 2015; 
• 5º lugar para Técnico em Informática (DPETO) - 2012;
• 74º lugar para Analista em TI (Quadro Geral do Estado do Tocantins) - 2012;
• 17º lugar para Técnico em Informática (Quadro Geral do Estado do Tocantins) - 2012.

Chamo-me Arnaldo Junior, sou Auditor de Controle Externo, área Tecnologia da Informação, no Tribunal de Contas do Estado do Tocantins.",2008-01-24T00:48:31Z,BR,551755,0,11400,300,False,"""aulas de informática"" ""informática para concursos"" html css frontend ""desenvolvimento de sistemas"" programação ""curso de javascript"" ""curso de css"" concursos ""concursos de ti"" ""concursos de informatica"" ""banco de dados"" ""questões de concurso"" ""questões comentadas de concurso""",https://yt3.ggpht.com/fALvbWWfnYl6M7gFtpSm2ve9M6-8XHgsbtxmI1AaT7OUz7yBrJBbzlKh_wpM7RiYRT29sL3OqjM=s88-c-k-c0x00ffffff-no-rj
UC5hpk3q9FMFz9s5UjkbgM0Q,Catapulta Club,"Fala dev! Aqui no canal do Catapulta você vai aprender tudo sobre o universo de criação de apps com nossos especialistas Ismael & Pablo 💚

Prepare-se para explodir a cabeça porque aqui tem muito conteúdo pra você evoluir na área mobile! Lives, imersões e vídeos com as bibliotecas e frameworks mais utilizados do mercado.

Ah, lembrando que também somos o @catapulta.club no Instagram.

Bora catapultar?! 🧩

",2017-03-14T19:11:21Z,BR,141209,0,2080,340,False,tecnologia desenvolvedores dev design ux UI blockchain reactnative mobile desenvolvimentomobile programação react-native ios android,https://yt3.ggpht.com/JwFECx1o0McXx17lkqUEnhK9MVlS7ggunGG_EH2Tkqf5qq7Eb4UeJXoKzdzmJJ6QzSz9xhr-=s88-c-k-c0x00ffffff-no-rj
UCIiN32tOtr0ZHeanpC7XADw,Chris Mota,,2009-12-30T16:58:09Z,,15284,0,86,72,False,,https://yt3.ggpht.com/ytc/AIdro_lOUDZaWMgoZxATvKHen1tdB1qT45bqIZkDSA46JZiCQV0=s88-c-k-c0x00ffffff-no-rj
UCdJSazVqAQmcoUw-9t_57kA,Rogers,"Nosso objetivo é ajudar quem está iniciando na área de tecnologia.

Inscreva-se!!

",2020-02-10T22:48:29.32932Z,BR,317651,0,2580,84,False,,https://yt3.ggpht.com/ytc/AIdro_kBMmbniTYc0j5en-otYAOBNRilJQNmAs4C84_rFcNs0w=s88-c-k-c0x00ffffff-no-rj
UCApKCh2lK3n-mLkO8iKbUOA,Prof. Diego Antunes,"Canal que apresenta notícias, novidades, tutoriais e opiniões sobre Flutter e programação no geral! 
Para quem deseja contribuir com o canal: https://livepix.gg/drantunes
",2007-04-27T01:29:15Z,BR,1503261,0,18300,248,False,"flutter ""programação mobile"" ""aplicativos flutter"" ""curso de flutter"" ""aulas flutter"" ""flutter mobx"" ""flutter firebase"" firebase firestore serverless ""flutter provider"" ""flutter camera"" ""flutter google maps"" ""flutter banco de dados"" ""flutter hive"" ""flutter gerenciamento de estado"" ""flutter setstate"" ""flutter curso gratuito"" ""flutter animações"" ""flutter UI"" ""flutter listview"" ""flutter android"" ""flutter ios"" ""introdução flutter"" ""por que flutter é bom"" ""flutter é melhor que react native""",https://yt3.ggpht.com/QHMq1w1g5aRNsSMR4acV_5VXgoJOSx9DnbWCL_8BudKYLirYhtuU4XCcybPXXngkJ9O4zFvpEHU=s88-c-k-c0x00ffffff-no-rj
UC9WucW7_3HiejAY3Y9L80oQ,Thales Veloso,"Canal especializado em tutoriais e vídeos de:

   ➡️ JavaScript, C#, RPA, Tecnologia
   ➡️ Python (lógica de programação)
   ➡️ Matemática e Estatística
   ➡️ Análise de Dados

▶️ Vídeos sobre dicas e melhoria de desempenho toda terça e Quinta",2010-08-23T02:36:37Z,BR,1911426,0,19700,993,False,"python programação tecnologia pandas ""analise de dados"" c# TI ""tecnologia da informação"" ""Python Flask"" ""Python Kivy""",https://yt3.ggpht.com/EidH9PIvqCOijEwDa1RqlWXFL9ifCd_oZPCyiBL2htwER7VXDqSjC6QuT2oW4x98YEuDMu6LIg=s88-c-k-c0x00ffffff-no-rj
UCBqckyfaRQEsyI2Xq7wje7w,Host2b,"O Host2b é um Canal dedicado a ensinar como utilizar serviços Web, sendo eles Hospedagem de Sites, Servidores VPS e Registro de Domínio. Ensino passo a passo como você pode estar utilizando serviços contratados de diversos empresas para colocar o seu Site ou Loja Virtual no ar.",2019-05-05T03:03:09Z,BR,8429795,0,57700,17745,False,"Host2b ""Hospedagem de Sites"" Hostgator Locaweb Godaddy Wix Hostinger ""Servidor VPS"" Tutoriais ""Registro de domínios"" ""Serviço de Email"" Shopify ""Loja Virtual"" Afiliados ""Renda Extra"" Hotmart Cartpanda Yampi Dropshipping",https://yt3.ggpht.com/D8egvlszrmfbXOGnYcBWHoMRbQLhJ-IThr7-oqSlbM5u3rOOhPqL2MUKi3AjYkOeSktTSMHEuA=s88-c-k-c0x00ffffff-no-rj
UCafFexaRoRylOKdzGBU6Pgg,Hashtag Programação,"Bem-vindo ao canal Hashtag Programação! Se você quer dominar as linguagens de programação mais requisitadas no mercado, está no lugar certo. Aqui, ensinamos Python, JavaScript, HTML, CSS, SQL e Ciência de Dados, desde o básico até o avançado, com uma abordagem prática e direta ao ponto.

Nosso objetivo é capacitar você com as habilidades necessárias para enfrentar os desafios do mercado de tecnologia. Acreditamos que a melhor forma de aprender a programar é colocando a mão na massa, e é isso que nossos tutoriais e cursos oferecem: conhecimento aplicável que você pode usar imediatamente em seus projetos.

Além dos conteúdos didáticos, nosso canal é uma comunidade vibrante onde programadores de todos os níveis compartilham suas experiências, tiram dúvidas e crescem juntos. Se você quer se destacar como desenvolvedor, inscreva-se no canal e ative as notificações para ficar por dentro de todas as novidades!
",2020-10-19T13:14:14.581427Z,BR,26347432,0,570000,1121,False,"Python ""Inteligência Artifical"" ""Ciência de Dados"" Programação",https://yt3.ggpht.com/-kPp7Q9HemvXXn4yK8wbH9KFAvNeUTD6cCh1kmJRFE7GLtpdzIDhegtEfhcpa10xUyeKZUATvg=s88-c-k-c0x00ffffff-no-rj
UCs_5VxgMhu3cm99xZvhVTIQ,Dino Curioso,Eae pessoal blz? Trago pra vocês tutoriais e informações de forma mais simples e divertido possível.,2015-12-21T23:04:33Z,BR,233507,0,1550,97,False,,https://yt3.ggpht.com/m0X0noYqwxcNSvwof6dTJO1tV9juRTFq6ZREDcwgWAKbog7QfEOJtrMHJLXrKfIfZdocJY27uQ=s88-c-k-c0x00ffffff-no-rj
UCsBjURrPoezykLs9EqgamOA,Fireship,"High-intensity ⚡ code tutorials and tech news to help you ship your app faster. New videos every week covering the topics every programmer should know. 

The original home of #100SecondsOfCode #TheCodeReport and #CodeThisNotThat. Created by Jeff Delaney. 

Building an app? Get project support, advanced full courses, and more at https://fireship.io",2017-04-07T18:17:23Z,US,481393386,0,3320000,673,False,angular firebase web development javascript typescript,https://yt3.ggpht.com/ytc/AIdro_mKzklyPPhghBJQH5H3HpZ108YcE618DBRLAvRUD1AjKNw=s88-c-k-c0x00ffffff-no-rj
UCmWgEtY6n_Dxe9hfLqmBegQ,José Castilho - Desenvolvedor Disputado,"Aqui você encontra um conteúdo top e atualizado que vai te ajudar a aprender programar Java, conseguir o seu primeiro emprego como desenvolvedor e se tornar um profissional diferenciado.",2020-02-10T21:37:38.941986Z,BR,467721,0,5710,446,False,"Java Programação desenvolvedor ""programação em java"" ""como começar a programar em java"" ""linguagem de programação"" ""desenvolvedor java"" ""linguagem de programação java"" ""tornar um programador"" ""se tornar um programador java"" ""como programar em java"" javascript ""dev java""",https://yt3.ggpht.com/ytc/AIdro_lubP5gwdaSXtVHrXyDyrvM4cPOwD-Q2NkhJGvRufp24A=s88-c-k-c0x00ffffff-no-rj
UCI6wC90MKkpif-hwf7nSF3g,RAMOS INFO,"Olá amigos, meu nome é Paulo Ramos e trabalho na área de informática e resolvi algum tempo atrás fazer vídeos para o Youtube (Canal Ramos info), para ensinar aos meus amigos tudo que aprendi ao longo desses 24 anos na área de informática! Meu objetivo nesse canal é ensinar e tirar dúvidas dos amigos na área da informática.

MEUS TRABALHOS:
► Web designer
► Computadores
► Notebook's 
► Tablet 
► Rede 
► Celular (Android & IOS) 
► Aplicativos 
► Sistema Operacional (Windows, Linux e MAC)
► e muito mais....

▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀

Te vejo nos próximos vídeos, Abraços!

Contato comercial: ramosinformatica1@gmail.com


",2015-04-21T14:18:35Z,BR,10715415,0,55300,657,False,,https://yt3.ggpht.com/iE4H9A9teyRDJ_u9sTWR112A797wG9BiF01th-WXzfD_En9Me2nh2B4QxxpQ1ml6jybf_gvjTA=s88-c-k-c0x00ffffff-no-rj
UCQR7hvIxWrtkCw5TZdufjlg,Sharpax,"Programação, Desenvolvimento de Jogos, Artes e muito mais!
",2018-12-26T14:42:43Z,BR,4002670,0,83000,507,False,"GameDev Programação Pixel Art Unity ""desenvolvimento de jogos"" ""criação de jogos""",https://yt3.ggpht.com/ytc/AIdro_kl0zn56560L4TYxajd_qdX90crkdHA5-1NvyZgUyleMSE=s88-c-k-c0x00ffffff-no-rj
UCq-HEKdwH-lObTMvnkW6NVA,Cryswerton Silva,"Esse canal foi criado com o intuito de ajudar quem está iniciando em programação, principalmente focando em programação Java, e sanar dúvidas pontuais sobre tecnologias no geral.",2017-10-19T04:11:24Z,BR,844455,0,6630,159,False,"""cryswerton silva"" programação ""programação para iniciantes"" ""aprender java"" ""aprender php"" ""aprender git"" java php git github ""programação web"" ""como criar sites""",https://yt3.ggpht.com/KK2wkMyuOpcuzXIMBQfQpLcG6vbZpRsu_bNscS2WhNjzXYzps4rhB6pHkdyRbGmUaizbMk0PRg=s88-c-k-c0x00ffffff-no-rj
UCyRDiqqSkqGvTE_wIB1nN1w,RinaldoDev,"Software Engineer @ Red Hat. Hobbysta, curioso, gamer, geek, nerd, cuber.
Ajudo outros devs no meu canal do YouTube.

Há mais de 13 anos trabalhando com desenvolvimento de software.
Criador de Conteúdo, Autor publicado, Palestrante.

🔗 Me encontre em:
Twitter: https://twitter.com/rinaldodev
Instagram: https://www.instagram.com/rinaldodev/
LinkedIn: https://www.linkedin.com/in/rinaldodev/
Site: https://rinaldo.dev
GitHub: https://github.com/rinaldodev
Twitch: https://www.twitch.tv/rinaldodev
",2019-04-05T15:24:42Z,BR,641758,0,14000,100,False,"java ""java 8"" programação desenvolvimento aulas curso tutorial ""aprender java"" certificação ""qualidade de código"" ""projeto no prazo"" ""java 8 curso"" ""java 8 tutorial"" ""java 8 novidades""",https://yt3.ggpht.com/sFiNHlEUW9-ZaBUODGkso-86ce6W-5FWjX4iACQZ8Vb6y9e96jqwHgLhoaD5Bi6rI5dK6IQ6TQ=s88-c-k-c0x00ffffff-no-rj
UC7OdMxqnsiU9HLU8A3RBvmw,Renan Lessa | Panela Dev,Canal criado para compartilhar conteúdo da linguagem de programação Java.,2021-10-25T18:19:18.393268Z,BR,99968,0,1810,114,False,"java dev developer programação programador intelllij ""java básico"" ""orientação a objetos"" ""java oo"" ""banco de dados"" postegresql postgres mongodb mongo ""java developer"" ""programador java"" ""aprender java"" ""básico em java"" git github ""spring boot"" ""spring data"" spring",https://yt3.ggpht.com/OyIglN-nmIlH_dFonoxEzvmJkxTKG8xYG6HDB8oMZs9f8bu7aKUNJnmRYFBGmBOriq7TeBgNfGU=s88-c-k-c0x00ffffff-no-rj
UC39XuoRWNr_clzreEgvjU-Q,axol,"i playing roblox
 ",2020-09-18T23:28:19.026149Z,GB,1199923449,0,2270000,1546,False,"minecraft meme memes ""minecraft meme"" ""minecraft memes"" funny axol",https://yt3.ggpht.com/nXZIYSFzT9PEY2rifNCNfHsFquiFrM6Lh7E7NbpVZKBkpPX9s1NqwvPdkL6S6O8zOqBhkKRusg=s88-c-k-c0x00ffffff-no-rj
UCq-HEKdwH-lObTMvnkW6NVA,Cryswerton Silva,"Esse canal foi criado com o intuito de ajudar quem está iniciando em programação, principalmente focando em programação Java, e sanar dúvidas pontuais sobre tecnologias no geral.",2017-10-19T04:11:24Z,BR,844455,0,6630,159,False,"""cryswerton silva"" programação ""programação para iniciantes"" ""aprender java"" ""aprender php"" ""aprender git"" java php git github ""programação web"" ""como criar sites""",https://yt3.ggpht.com/KK2wkMyuOpcuzXIMBQfQpLcG6vbZpRsu_bNscS2WhNjzXYzps4rhB6pHkdyRbGmUaizbMk0PRg=s88-c-k-c0x00ffffff-no-rj
UCq-HEKdwH-lObTMvnkW6NVA,Cryswerton Silva,"Esse canal foi criado com o intuito de ajudar quem está iniciando em programação, principalmente focando em programação Java, e sanar dúvidas pontuais sobre tecnologias no geral.",2017-10-19T04:11:24Z,BR,844455,0,6630,159,False,"""cryswerton silva"" programação ""programação para iniciantes"" ""aprender java"" ""aprender php"" ""aprender git"" java php git github ""programação web"" ""como criar sites""",https://yt3.ggpht.com/KK2wkMyuOpcuzXIMBQfQpLcG6vbZpRsu_bNscS2WhNjzXYzps4rhB6pHkdyRbGmUaizbMk0PRg=s88-c-k-c0x00ffffff-no-rj
UCySbdH4Tt_l5W4gQJrNqm-Q,Professor José de Assis,"Você faz. Você vê. Você aprende.
Turbine seu currículo e crie o seu portfólio com cursos gratuitos, projetos e tutoriais de programação, linux, robótica educacional e arduino.

💻 Programação ( C - Java - JavaScript )
🐧 LINUX com foco em Servidores de Rede
🤖 ROBÓTICA Educacional
🔵 Arduino

Sou formado em Eletrônica e Gestão de TI, pós-graduado em Robótica Educacional e certificado em Linux LPIC-1. Atuo como professor em cursos de Tecnologia da Informação, Robótica Educacional e Arduino.

Você pode apoiar o canal: 
Inscrevendo-se✔️ Curtindo os vídeos✔️ Comentando✔️ Compartilhando o conteúdo✔️

Você também pode comprar um ""Valeu"" 🤍 (disponível nos vídeos)
ou me pagar um café! ☕
Chave PIX:
josedeassisfilho@gmail.com

😃 Muito obrigado pelo apoio.
",2014-05-21T12:19:41Z,BR,6171592,0,59100,400,False,"Cursos Arduino Linux Java LinguagemC html5 css3 git github javascript ""robotica pratica"" ""robotica livre"" ""robotica simples"" ""cursos grátis linux"" ""cursos grátis java"" nodejs mysql debian tutorial curso professor",https://yt3.ggpht.com/Ks4J1xB-FAHW6m5_kZvCbQtFg3xBgHFTYE15izSb_ysD-iVoCZGMHlvIdP_3vSUATdbN9isnYQ=s88-c-k-c0x00ffffff-no-rj
UCdpAY26tpiqKLOTe07Yu_Vg,Bruno Lima Aquarismo,"Aqui você aprende ou me ensina.

Um pouco da minha rotina como aquarista.",2020-11-13T06:36:20.773209Z,BR,297607,0,1000,162,False,,https://yt3.ggpht.com/fWeiUokv8O8J6pYGdZXcm_RuOmx7RS15VoSrT_o68h3Cb-1PlgUOtWYLwV2toSD_tYNcTnN5xA=s88-c-k-c0x00ffffff-no-rj
UCxuE83M-sIK6XVzf17J_v7A,Fechatag,Um podcast onde o Montanha bate um papo com diversas pessoas de tecnologia. Os episódios são publicados todas às segundas e quintas nos seus agregadores favoritos e também agora em vídeo no Youtube.,2021-04-13T06:22:53.570668Z,BR,57614,0,1590,91,False,"tecnologia podcast desenvolvimento ""fechatag podcast"" ""back end"" ""front end"" programação",https://yt3.ggpht.com/fIWj_-SNUSbdIjoK6CRkMii6tKaK9fo7Le1XRgQKIrcqGbIsKxo69IjeBYLFqcvfHxYMfiStlzU=s88-c-k-c0x00ffffff-no-rj
UCFnbdlZCUAeHgkfDaAF40ew,Rodrigo Freitas,Um canal criado para falar sobre tecnologias de um modo bem dinâmico.,2020-07-16T22:25:53.700091Z,BR,405651,0,6760,133,False,"spring boot api back end ""spring boot"" programacao iniciante tutorial java web tutorial ""como aprender a programar"" ""como programar"" ""tutorial programação"" ""tutorial iniciante"" ""como aprender java"" ""como aprender back end"" ""back end"" ""como programar simples"" ""forma facil programar"" ""facil programação"" ""tutorial programação simples"" ""tutorial programar""",https://yt3.ggpht.com/ytc/AIdro_mGpwXpKoTcVVPV77FvNX_Du6od3IXWebeePqMF9_czBg=s88-c-k-c0x00ffffff-no-rj
UC1sELGmy5jp5fQUugmuYlXQ,Minecraft,"This is the official YouTube channel of Minecraft. We tell stories about the Minecraft Universe.

ESRB Rating: Everyone 10+ with Fantasy Violence",2010-12-21T21:36:46Z,SE,2341360826,0,13600000,1023,False,"Minecraft Mojang MINECON Gaming Microsoft Games Cobalt ""Minecraft Dungeons"" ""Minecraft Earth""",https://yt3.ggpht.com/_DiGCcjGwJQAZ3zmlyB8TCYuA8O9tDJ9zGNysq5sR0rxwYb6SP5fW8cb3LbfcRwfui0m27oIhA=s88-c-k-c0x00ffffff-no-rj
UCxyPrtIACj5KUMwfjKsYBeg,Academia dos Devs,"Esse canal foi feito para quem quer aprender programação e também para aqueles que já sabem programar, mas querem aprender uma nova tecnologia ou aplicação. ",2020-12-17T01:53:55.315396Z,BR,689789,0,11100,61,False,"educação software programação código javascript java computação informática ""curso de programação"" ""aprender a programar"" ""aula de algoritmos""",https://yt3.ggpht.com/duEj5iGMLvqa4LT-ejok_SXXcPhigrC2Npwmg-8LQVIiWkTzLAL8lWuNLEI0o6FeeEdOg6yMHg=s88-c-k-c0x00ffffff-no-rj
UC3twHmWQwtqEO7u-gB_2f7g,DevSuperior,Ajudamos estudantes e profissionais de programação a ingressar ou se recolocar na carreira,2020-05-24T16:38:56.558433Z,BR,2476471,0,74300,219,False,"devsuperior ""semana devsuperior"" ""curso de programação"" programação ""tutorial de programação"" ""aula de programação"" ""nelio alves"" java ""java web"" ""spring boot"" react reactjs ""react native"" ""dev superior"" computação uml ""modelo de domínio"" ""back end"" ""front end"" desenvolvimento ""desenvolvimento web"" web mobile jpa hibernate docker microsserviços ""spring framework"" sql ""banco de dados""",https://yt3.ggpht.com/ytc/AIdro_mNBSmXVgLo6ZAe0uCCZiOo4H2Iy4ioP-OiU-jVb_zMXg=s88-c-k-c0x00ffffff-no-rj
UCq-HEKdwH-lObTMvnkW6NVA,Cryswerton Silva,"Esse canal foi criado com o intuito de ajudar quem está iniciando em programação, principalmente focando em programação Java, e sanar dúvidas pontuais sobre tecnologias no geral.",2017-10-19T04:11:24Z,BR,844455,0,6630,159,False,"""cryswerton silva"" programação ""programação para iniciantes"" ""aprender java"" ""aprender php"" ""aprender git"" java php git github ""programação web"" ""como criar sites""",https://yt3.ggpht.com/KK2wkMyuOpcuzXIMBQfQpLcG6vbZpRsu_bNscS2WhNjzXYzps4rhB6pHkdyRbGmUaizbMk0PRg=s88-c-k-c0x00ffffff-no-rj
UC562jMNk4JFUF-GnTKyUSlg,Mundo Drix,"Seja muito bem-vindo(a) ao meu mundo! ♥

Aqui no Mundo Drix você vai encontrar vídeos sobre JOGOS GRÁTIS,  NOTÍCIAS SOBRE JOGOS, GAMEPLAYS e TUTORIAIS. 
Tem de tudo um pouco, mas tudo feito com muito amor e carinho pra você! ♥

Se inscreva agora e faça parte da FAMÍLIA DRIX! #RumoAos40mil

♥ Conheça o BLOG DO CANAL: http://mundodrix.com.br ♥

------- QUER AJUDAR O CANAL?-------------------------------
FAÇA UMA DOAÇÃO PARA O CANAL:
- PagSeguro: https://pag.ae/bkg0DmK
- PayPal: http://bit.ly/2rFgYdp
- PicPay: https://picpay.me/mihdrix
- Chave PIX: drikagamerbr@gmail.com

------- MEU PC ---------------------------------------------------------
Intel Xeon e5 2670-v3 / 32 GB de RAM
NVidia GTX 1660Ti 6GB / 4 TB de armazenamento (+1 TB HD Externo)
Meu Headset é o HyperX Cloud Core 7.1 
Gravo usando Mirillis Action, OBS ou NVIDIA Experience e edito os vídeos no DaVinci Resolve 18, CapCut ou ClipChamp.

23/10/2012: Meu primeiro vídeo: http://youtu.be/0K7rR4g_YN8 (Não vale rir!! kkkkk)",2012-08-19T23:04:17Z,BR,3382399,0,32000,1820,False,"""Jogos Grátis"" ""Free Games"" ""Let's Play"" ""Indie Games"" ""Jogos de Sobrevivência"" ""Notícias sobre Jogos"" ""Game News"" Notícias Minecraft",https://yt3.ggpht.com/VYdY8cdWGkukeASh5WxEhYTpVhIFaxhaRpzPX7zS9naL5VdjbTk-PehCB6KwwIhhHOsdr-kL=s88-c-k-c0x00ffffff-no-rj
UCySbdH4Tt_l5W4gQJrNqm-Q,Professor José de Assis,"Você faz. Você vê. Você aprende.
Turbine seu currículo e crie o seu portfólio com cursos gratuitos, projetos e tutoriais de programação, linux, robótica educacional e arduino.

💻 Programação ( C - Java - JavaScript )
🐧 LINUX com foco em Servidores de Rede
🤖 ROBÓTICA Educacional
🔵 Arduino

Sou formado em Eletrônica e Gestão de TI, pós-graduado em Robótica Educacional e certificado em Linux LPIC-1. Atuo como professor em cursos de Tecnologia da Informação, Robótica Educacional e Arduino.

Você pode apoiar o canal: 
Inscrevendo-se✔️ Curtindo os vídeos✔️ Comentando✔️ Compartilhando o conteúdo✔️

Você também pode comprar um ""Valeu"" 🤍 (disponível nos vídeos)
ou me pagar um café! ☕
Chave PIX:
josedeassisfilho@gmail.com

😃 Muito obrigado pelo apoio.
",2014-05-21T12:19:41Z,BR,6171592,0,59100,400,False,"Cursos Arduino Linux Java LinguagemC html5 css3 git github javascript ""robotica pratica"" ""robotica livre"" ""robotica simples"" ""cursos grátis linux"" ""cursos grátis java"" nodejs mysql debian tutorial curso professor",https://yt3.ggpht.com/Ks4J1xB-FAHW6m5_kZvCbQtFg3xBgHFTYE15izSb_ysD-iVoCZGMHlvIdP_3vSUATdbN9isnYQ=s88-c-k-c0x00ffffff-no-rj
UCq-HEKdwH-lObTMvnkW6NVA,Cryswerton Silva,"Esse canal foi criado com o intuito de ajudar quem está iniciando em programação, principalmente focando em programação Java, e sanar dúvidas pontuais sobre tecnologias no geral.",2017-10-19T04:11:24Z,BR,844455,0,6630,159,False,"""cryswerton silva"" programação ""programação para iniciantes"" ""aprender java"" ""aprender php"" ""aprender git"" java php git github ""programação web"" ""como criar sites""",https://yt3.ggpht.com/KK2wkMyuOpcuzXIMBQfQpLcG6vbZpRsu_bNscS2WhNjzXYzps4rhB6pHkdyRbGmUaizbMk0PRg=s88-c-k-c0x00ffffff-no-rj
UC7OdMxqnsiU9HLU8A3RBvmw,Renan Lessa | Panela Dev,Canal criado para compartilhar conteúdo da linguagem de programação Java.,2021-10-25T18:19:18.393268Z,BR,99968,0,1810,114,False,"java dev developer programação programador intelllij ""java básico"" ""orientação a objetos"" ""java oo"" ""banco de dados"" postegresql postgres mongodb mongo ""java developer"" ""programador java"" ""aprender java"" ""básico em java"" git github ""spring boot"" ""spring data"" spring",https://yt3.ggpht.com/OyIglN-nmIlH_dFonoxEzvmJkxTKG8xYG6HDB8oMZs9f8bu7aKUNJnmRYFBGmBOriq7TeBgNfGU=s88-c-k-c0x00ffffff-no-rj
UCouruc432AIC_qhiVGglYkA,filosodev,,2020-10-03T17:09:31.71544Z,BR,108364,0,1110,106,False,,https://yt3.ggpht.com/ytc/AIdro_ncZe99IsH0bUHnzd1nUKTdbcSGuatFp-FqDI_hX-KS9A=s88-c-k-c0x00ffffff-no-rj
UCcekbLGhqBt-8sXi6fI65Ag,Kamila code,"Te ensino a iniciar e evoluir na área de programação! Desenvolvedora especialista em backend com 10 anos XP e mais de 3 mil alunos!




",2021-04-05T00:22:57.107747Z,BR,155399,0,3470,159,False,"Java Spring Backend Programação Carreira ""Mulheres na tecnologia"" ""Cloud Computing"" kamilacode ""kamila santos java"" ""kamila santos spring""",https://yt3.ggpht.com/hQZmA7brr7V6rvSIYkmMknoqvk1kT5Jr8FiAgxDwBnQbUh12a8Fh908rZzwuhhRkHrkMQdScWUU=s88-c-k-c0x00ffffff-no-rj
