video_id,title,description,channel_id,published_at,category_id,tags,view_count,like_count,comment_count,duration,definition,caption,licensed_content,privacy_status,license,embeddable,public_stats_viewable,is_made_for_kids,thumbnail_url,default_audio_language,default_language,actual_start_time,scheduled_start_time,actual_end_time,scheduled_end_time,concurrent_viewers,active_live_chat_id,recording_date,topicCategories,processing_status,parts_total,parts_processed,time_left_ms,processing_failure_reason
dRIonDztuiw,java vs bedrock v2,"hmmmmm

#minecraft​ #meme​ #memes",UCCigEaEk-_gOrNlPdseG1pA,2021-12-09T17:04:02Z,20,"['minecraft', 'meme', 'memes', 'speedrun', 'how to make a gaming pc with this screen (no mods)', 'DO NOT show this to DREAM...', 'this fight will actually never end', 'this video will satisfy you', '31415 IQ?', '10 ways to destroy your PC', 'ALL of your Minecraft questions in 1 min (hehe)', 'alexa real', 'alexa', 'real', 'java vs bedrock']",2686759,48393,1910,PT56S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/dRIonDztuiw/hqdefault.jpg,en,,,,,,0,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
y9vYUU12SkE,java vs bedrock,#minecraft #meme #memes,UC39XuoRWNr_clzreEgvjU-Q,2021-12-20T14:02:22Z,20,"['minecraft', 'meme', 'memes', 'minecraft meme', 'minecraft memes', 'funny', 'axol', 'steve', 'steveee']",2738378,30355,220,PT1M30S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/y9vYUU12SkE/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
JfEmLc49ZJc,O que fazer para entrar no mercado de Java?,"O que você precisa fazer para entrar no mercado de Java?

Fala ai desenvolvedor!
Se você quer aprender mais sobre Java e receber várias dicas que vão te ajudar a crescer nessa área, você está no lugar certo!

Não se esqueça de se inscrever e clicar no sininho para receber atualizações do canal assim que nós postarmos.

Se mantenha atualizado, esse é um dos diferenciais de um desenvolvedor disputado.

Siga o Dev Disputado nas redes sociais e faça parte dessa comunidade
Instagram: https://www.instagram.com/dev.disputado/
Facebook : https://www.facebook.com/dev.disputado/",UCmWgEtY6n_Dxe9hfLqmBegQ,2021-12-23T22:00:08Z,24,"['Java', 'Programação', 'desenvolvedor', 'programação em java', 'como começar a programar em java', 'linguagem de programação', 'desenvolvedor java', 'linguagem de programação java', 'tornar um programador', 'como me tornar um desenvolvedor java', 'como me tornar um programador java', 'como programar em java', 'aprender a desenvolver java']",477,44,3,PT3M29S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/JfEmLc49ZJc/hqdefault.jpg,pt,,,,,,0,,,[],,0,0,0,
ujgVx0VaCNA,java vs bedrock,#minecraft #meme #memes,UC39XuoRWNr_clzreEgvjU-Q,2021-12-27T09:47:27Z,20,"['minecraft', 'meme', 'memes', 'minecraft meme', 'minecraft memes', 'funny', 'axol', 'steve', 'steveee']",543819,4442,80,PT1M31S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/ujgVx0VaCNA/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
2rvReB7tabk,java vs  bedrock v10,"hmmmmm

#minecraft​ #meme​ #memes",UCCigEaEk-_gOrNlPdseG1pA,2021-12-19T17:28:37Z,20,"['minecraft', 'meme', 'memes', 'speedrun', 'how to make a gaming pc with this screen (no mods)', 'DO NOT show this to DREAM...', 'this fight will actually never end', 'this video will satisfy you', '31415 IQ?', '10 ways to destroy your PC', 'ALL of your Minecraft questions in 1 min (hehe)', 'alexa real', 'alexa', 'real', 'java vs bedrock']",5356386,66651,1829,PT1M31S,hd,True,True,public,youtube,True,True,False,https://i.ytimg.com/vi/2rvReB7tabk/hqdefault.jpg,en,,,,,,0,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
oFtx79Cy2GA,Java vs Bedrock,"Java vs Bedrock Java vs Bedrock

bed vs java THE MOVIE

Java vs Bedrock THE MOVIE

breaking algorithms

Let's try to beat YouTube's algorithm as zFazT, Steveee, Megamanny, zef, tree, Alex, Alexa Real and Spectator did.

#minecraft #javavsbedrock

Java vs Bedrock v1
https://youtu.be/mfKpZ20md8E

Java vs Bedrock v2
https://youtu.be/7i2CaSVWq30

Java vs Bedrock v3
https://youtu.be/6VAK3AgUD5c

Java vs Bedrock v4
https://youtu.be/5P0vBZauMVM

Java vs Bedrock v5
https://youtu.be/8mlDOKVIwQE

Java vs Bedrock v6
https://youtu.be/oFtx79Cy2GA

Java vs Bedrock v7
https://youtu.be/GTfLs3nDuJk

Java vs Bedrock v8
https://youtu.be/6JgrZ8sV2-4

Java vs Bedrock v9
https://youtu.be/O59Bbzln2rs

Java vs Bedrock v10
https://youtu.be/j3mu7hxWmSM

Java vs Bedrock v11
https://youtu.be/eiNYPGhMTA0

Java vs Bedrock v12
https://youtu.be/3VWIaAa5pDc

Java vs Bedrock v13
https://youtu.be/7YKARpmN0wo

Java vs Bedrock v14
https://youtu.be/1cNGjU-0r0Q

Java vs Bedrock v15
https://youtu.be/Ph_fj5La_cs

Java vs Bedrock v16
https://youtu.be/Z5Du_i0QM-8

Java vs Bedrock v17
https://youtu.be/XPXIYfZ0eEw

Java vs Bedrock v18
https://youtu.be/cBOy28Nfld8

Java vs Bedrock v19
https://youtu.be/AzojEhaE7t8

Java vs Bedrock v20
https://youtu.be/uTeNeUxPoTY

Java vs Bedrock v21
https://youtu.be/eh1IbZTyImw

Java vs Bedrock v22
https://youtu.be/r7IByiYVoF8

Java vs Bedrock breaking algorithms BEST OF FUN FACTS
Java vs Bedrock breaking algorithms.mp4

INFO:

This video is the difference of several things between Minecraft Java vs Minecraft Bedrock (Minecraft Console, Minecraft Ps4, Minecraft Ps5, Minecraft Xbox series S, Minecraft Xbox series X, Minecraft Mobile, Minecraft Pocket Edition, etc.)
If you liked any part of the video, leave your like and comment, it will help to improve the video even more.


Minecraft: Java Edition (formerly just Minecraft) is the original version of Minecraft, developed by Mojang Studios for Windows, macOS, and Linux. Notch began development on May 10, 2009, publicly releasing Minecraft on May 17, 2009. The full release of the game (version 1.0.0) was on November 18, 2011, at MINECON 2011.

Bedrock Edition (officially subtitle-less; also known as the Bedrock editions, Bedrock versions, or just Bedrock) refers to the multi-platform versions of Minecraft developed by Mojang Studios, Xbox Game Studios, and SkyBox Labs and based on the Bedrock codebase. The latest Bedrock Edition version is 1.18.2.

Although all Bedrock editions are nearly identical, the price[note 1] varies depending on the platform. The Android version costs US$7.49 (£5.41), while the iOS/iPadOS and Fire versions cost US$6.99 (£5.05). The PlayStation 4 and Xbox One versions cost US$19.99 (£14.45). The Windows version costs US$26.99 (£19.51), and the Nintendo Switch version is the most expensive, costing US$29.99 (£21.68). DLC purchased from the Marketplace on one platform is usable on all other platforms, but the game itself is sold separately on each platform. Xbox Live achievements are not shared between platforms and buying the game on one of these platforms does not get the game on the others. The Xbox One and Windows versions are also playable to Xbox Game Pass and PC Game Pass subscribers respectively, with both versions playble to Xbox Game Pass Ultimate subscribers. The Xbox One and PlayStation 4 versions are playable on Xbox Series X|S, PlayStation 5 respectively via backward compatibility. As with all other versions of Minecraft, updates are free of charge. On Windows, the game can be launched via the Minecraft Launcher.

contact: zfaztstudios@gmail.com",UCoAqa-GrqMHIJGMz9UG0wGw,2021-12-27T11:00:19Z,24,[],8595003,109551,2865,PT9M29S,hd,False,True,public,youtube,True,False,False,https://i.ytimg.com/vi/oFtx79Cy2GA/hqdefault.jpg,en,,,,,,0,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
lVnnemmGlzs,Como baixar versões antigas do Java no site oficial,"☑️ Aprenda construir planilhas e gráficos profissionais no Excel. Curso online do Básico ao Avançado com emissão de certificado. https://go.hotmart.com/A54234709F

Aprenda como fazer download e instalar qualquer versão antiga do Java no seu computador ou notebook, seja de 32 ou 64 bits, direto do site oficial da Oracle.

🚫 NÃO CLIQUE AQUI: https://bit.ly/3eVRv4M

🎁 𝗗𝗲𝘀𝗲𝗷𝗮 𝗮𝗽𝗼𝗶𝗮𝗿 𝗼 𝗰𝗮𝗻𝗮𝗹 ⤵
PIX: rapazinhodoti@gmail.com

👨‍💻 𝗗𝗲𝘀𝗲𝗷𝗮 𝗰𝗼𝗻𝘁𝗿𝗮𝘁𝗮𝗿 𝘀𝘂𝗽𝗼𝗿𝘁𝗲 𝗿𝗲𝗺𝗼𝘁𝗼, 𝗲𝗻𝘃𝗶𝗲 𝘂𝗺𝗮 𝗺𝗲𝗻𝘀𝗮𝗴𝗲𝗺⤵
WhatsApp: (22) 988755719

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Compre pelo nosso link na Amazon → https://amzn.to/3iIOKHD
✓ Compre pelo nosso link na Magalu → https://bit.ly/3uPEBO7
✓ Siga no Instagram → https://instagram.com/rapazinhodoti
✓ Acompanhe nosso site → https://rapazinhodoti.com.br

🔔 *Canal secundário:*
Rei das Instalações → https://bit.ly/3BL7tbY

Mais vídeos de Windows 11: https://bit.ly/3BgZW5x

Mais vídeos de Windows 10: https://bit.ly/3BaJjZ4

Mais vídeos de Conectividade Social: https://bit.ly/3Fh2DXf",UCkLAvUxC--vOHEzlaNYlqrw,2021-12-10T10:00:19Z,28,"['#tecnologia #dicas #informatica #computadores', 'rapazinho do ti', 'java', 'jre', 'jre 8u251', 'java 8 251 32 bits download', 'java versão antiga', 'baixar versao antiga java', 'instalar java antigo', 'instalar java 8 251', 'java 32 bits', 'java 64 bits', 'windows 10', 'windows 7', 'windows', 'baixar java antigo']",14216,224,16,PT7M42S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/lVnnemmGlzs/hqdefault.jpg,pt-BR,pt-BR,,,,,0,,,['https://en.wikipedia.org/wiki/Technology'],,0,0,0,
DWeg3vurAC0,java vs bedrock v7,"hmmmmm

#minecraft​ #meme​ #memes",UCCigEaEk-_gOrNlPdseG1pA,2021-12-15T05:12:40Z,20,"['minecraft', 'meme', 'memes', 'speedrun', 'how to make a gaming pc with this screen (no mods)', 'DO NOT show this to DREAM...', 'this fight will actually never end', 'this video will satisfy you', '31415 IQ?', '10 ways to destroy your PC', 'ALL of your Minecraft questions in 1 min (hehe)', 'alexa real', 'alexa', 'real', 'java vs bedrock']",2662157,35887,1488,PT1M1S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/DWeg3vurAC0/hqdefault.jpg,en,,,,,,0,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
qhGcHaYLvOw,Java vs Bedrock #1,"Minecraft Java Edition vs. Minecraft Bedrock Edition

#minecraft​ #meme​ #memes",UCKFxjT5z-2T_4M8N0qfAXmA,2021-12-11T07:00:23Z,20,"['minecraft', 'meme', 'memes', 'java vs bedrock', 'minecraft glitches', 'minecraft funny']",2008499,40729,982,PT8M19S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/qhGcHaYLvOw/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
lIib7JGRFtw,MINECRAFT 1.18 - A MELHOR SEED PARA COMEÇAR A JOGAR (JAVA E BEDROCK),"Hey, pessoal!

Neste vídeo vocês vão conferir a melhor seed para começar a jogar na atualização Caves & Cliffs II - Minecraft 1.18.

Seed: 5705508629228749628

#Minecraft

CONHEÇA O NOSSO SEGUNDO CANAL:
https://www.youtube.com/channel/UCRvS-jD81imsLMEzIdAcNfQ

Nossas redes sociais:
https://www.instagram.com/rennanvordex
https://www.instagram.com/ronnanvordex

Sigam-nos em nossas outras redes sociais:

➡ https://www.facebook.com/Heyvordex
➡ https://www.instagram.com/heyvordex/
➡ https://twitter.com/HeyVordex
➡ https://www.twitch.tv/heyvordex
➡ https://www.tiktok.com/@heyvordex

E aí, gostou? Confira também nossas recomendações abaixo:

★ PROBLEMA GRAVE DE SEGURANÇA ENCONTRADO NO MINECRAFT! ASSISTA ESSE VÍDEO ANTES DE JOGAR HOJE
https://www.youtube.com/watch?v=l-of7k5YzpE&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r

★ MINECRAFT 20.0? - O TRISTE FIM QUE ESSES ITENS ESTÃO TENDO...
https://www.youtube.com/watch?v=jlHn-19PiUA&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=6

★ COMO SERIA A MELHOR ATUALIZAÇÃO NO BIOMA FLORESTA DE BÉTULA DO MINECRAFT
https://www.youtube.com/watch?v=WiYDDsg4zIY&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=5

★ MINECRAFT 1.19 - SEGREDOS E MISTÉRIOS QUE VOCÊ NÃO NOTOU NAS NOVAS CIDADES ANTIGAS
https://www.youtube.com/watch?v=8iQRPUWYb1E&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=3

★ MINECRAFT 1.19 - A SALA DE TESOUROS DO MOB WARDEN FOI REMOVIDA DA ATUALIZAÇÃO!
https://www.youtube.com/watch?v=0-9PU1P-RFA&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=7

★ 50 NOVIDADES QUE VOCÊ PRECISA SABER SOBRE A ATUALIZAÇÃO DO MINECRAFT 1.18
https://www.youtube.com/watch?v=Z4pAQbSTr8M&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r

★ 4 Coisas Esquecidas do Minecraft | Parte 17
https://www.youtube.com/watch?v=K0okaExGV-c&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=3

★ MINECRAFT 1.18 E 1.19 - 30 NOVIDADES CONFIRMADAS!
https://www.youtube.com/watch?v=8myTdy4fMzo&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=5

★ MINECRAFT FEEDBACK BRASIL - OS ANIMAIS MAIS PEDIDOS PELOS JOGADORES BRASILEIROS
https://www.youtube.com/watch?v=jw8a0JETYFQ&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=4

★ 10 NOVIDADES REVELADAS PARA O WARDEN NA ATUALIZAÇÃO DO MINECRAFT 1.19
https://www.youtube.com/watch?v=-VigbKB7Grw&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r

★ MINECRAFT - CONHEÇA OS 5 MOBS MAIS VOTADOS NO SITE OFICIAL MINECRAFT FEEDBACK
https://www.youtube.com/watch?v=JZpjycOYZ-k&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r

★ MINECRAFT 1.19 - A VOTAÇÃO DE MOBS MAIS INCRÍVEL DE ACORDO COM A COMUNIDADE
https://www.youtube.com/watch?v=7Vy-GTGPPjs&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=3

★ Minecraft 1.19 - Trailer Ender Update
https://www.youtube.com/watch?v=nn-q4ITR7LQ&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r

★ MINECRAFT 1.18 - ISSO NÃO VAI FUNCIONAR CONTRA O MOB WARDEN
https://www.youtube.com/watch?v=iXCVBy8JrWg&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=5

★ MINECRAFT - O DESENVOLVEDOR QUE ESTÁ MUDANDO O JOGO PRA MELHOR!
https://www.youtube.com/watch?v=uT9ov7LBxo0&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=3

★ MINECRAFT - 10 SEGREDOS SOBRE O JOGO | PARTE 2
https://www.youtube.com/watch?v=ZNggUrrRqi8&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=5

★ Coisas que NUNCA devem ser adicionadas no Minecraft
https://www.youtube.com/watch?v=PnFvbQ2seOQ&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=3

★ 5 DIFERENÇAS ENTRE O MINECRAFT DE CELULAR E PC (BEDROCK E JAVA EDITION)
https://www.youtube.com/watch?v=04Y1gxuo2xc&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=7

★ 20 CURIOSIDADES SOBRE O STRIDER DO MINECRAFT
https://www.youtube.com/watch?v=rnkKbKMVlHg&list=PLz9HtfMexOefLA6U3mXak_xp01JUoxbhc&index=9

★ MINECRAFT - Os INCRÍVEIS Mistérios da MANSÃO DO BOSQUE
https://www.youtube.com/watch?v=reqjVTXInT0&list=PLz9HtfMexOefJFEZUUypGJ32BWZ8_82FU&index=11

★ MINECRAFT - VEJA TODAS AS SALAS SECRETAS QUE EXISTE NA MANSÃO DO BOSQUE
https://www.youtube.com/watch?v=efVnsHn9qCk&list=PLz9HtfMexOeeIqo5ag60VkONLVXC-1bFI

★ MINECRAFT - HISTÓRIA REVELADA
https://www.youtube.com/watch?v=HdLur8-zdL0&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=20

★ 5 COISAS QUE TODO MUNDO VAI GOSTAR EM HYTALE!
https://www.youtube.com/watch?v=AVPpH4XJaMI&list=PLz9HtfMexOecfWNiF8MmXXTc41HV-Ao8r&index=15

★ 20 CURIOSIDADES SOBRE A RAPOSA DO MINECRAFT:
https://www.youtube.com/watch?v=FTIJmAz6ZeU&list=PLz9HtfMexOeeIqo5ag60VkONLVXC-1bFI


▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

Você curte muito o Minecraft? Quer ficar bem informado e por dentro das novidades e detalhes sobre o jogo? Então confira os sites abaixo:

★ MINECRAFT WIKI: https://minecraft-pt.gamepedia.com/Minecraft_Wiki

★ SITE OFICIAL DO MINECRAFT: https://minecraft.net/pt-br/

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

➽ Se gostou do vídeo, deixe um Like. E também se inscreva no canal!
➽Mostra o nosso canal para algum amigo (a).
➽Dúvidas, sugestões e/ou críticas? Escreva um comentário.",UCBmBea7IUgFaytgHQ9FNOlw,2021-12-20T14:15:01Z,20,"['MINECRAFT 1.18 - A MELHOR SEED PARA COMEÇAR A JOGAR (JAVA E BEDROCK)', 'seed minecraft 1.18', 'super seed minecraft', 'seed rara minecraft', 'hey vordex', 'vordex', 'hey vordex cortes', 'minecraft 1.18', 'melhor seed minecraft 1.18', 'top seeds minecraft', 'melhores seeds minecraft', 'caves & cliffs seed minecraft', 'caves & cliffs update seed', 'mountain seed minecraft', 'seed das montanhas minecraft', 'seed para começar a jogar minecraft', '1.18 seed minecraft', 'seed minecraft', 'minecraft', 'seeds minecraft']",127449,6420,396,PT10M6S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/lIib7JGRFtw/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Simulation_video_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
99KB4KXIzTo,java vs bedrock,"java vs bedrock v14

alexa real, axol, eye,steveee,log,....

#minecraft #meme #memes",UC0vTSRQM0Zfx1VvOD1qvAEw,2021-12-21T12:25:52Z,22,"['minecraft', 'minecraft meme', 'minecraft memes', 'meme', 'memes']",1292926,21100,389,PT1M35S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/99KB4KXIzTo/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
qU4rgUNj6dk,JAVA vs BEDROCK ! (qual é o melhor minecraft?),"JAVA vs BEDROCK ! (qual é o melhor minecraft?) c/ L3VI

MEU INSTAGRAM: https://www.instagram.com/l3viplayz/
LIVE TODOS OS DIAS NA: https://booyah.live/levi

Minecraft é um jogo lançado pela Mojang e possui sua versão para PS4, Xbox One, Nintendo Switch, PC e Minecraft Mobile, também conhecido como Minecraft de celular ou Minecraft Pocket Edition ( MCPE ).

📞 Contato PROFISSIONAL: assessoria.l3vi@gmail.com

#L3VI #Minecraft",UCohN1SLG0PZbI60FV5Poftw,2021-12-18T21:30:03Z,20,"['l3vi', 'levi', 'minecraft', 'JAVA vs BEDROCK ! (qual é o melhor minecraft?)']",211992,10907,1265,PT9M40S,hd,False,True,public,youtube,True,False,False,https://i.ytimg.com/vi/qU4rgUNj6dk/hqdefault.jpg,pt,pt,,,,,0,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Simulation_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
g1iBHfMhd0U,Java Web - Criando endpoint GET para listar,"Neste vídeo vamos criar nosso endppoint para listar todos os dados do recurso produto.

Java do zero aos microsserviços!

Este vídeo faz parte de uma série de vídeos feita para ensinar Java do zero até a construção de um microserviço.

Quer saber mais sobre este projeto? Acesse os links abaixo:
http://bit.ly/pdev-github
http://bit.ly/pdev_discord",UC7OdMxqnsiU9HLU8A3RBvmw,2021-12-30T20:55:55Z,28,"['lógica de programação', 'lógica', 'programação', 'java', 'developer', 'dev', 'programador', 'developers', 'intellij', 'OO', 'orientação a objetos', 'objetos', 'classes', 'class', 'abstrata', 'abstract', 'this', 'super', 'poliformismo', 'polimorfismo', 'sql', 'mysql', 'oracle', 'mongo', 'mongodb', 'banco de dados', 'spring', 'h2', 'spring boot', 'spring framework', 'spring data', 'lombok', 'spring initializr']",2830,88,8,PT9M40S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/g1iBHfMhd0U/hqdefault.jpg,pt-BR,pt-BR,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
haJqk07xtOo,"Try, Catch e Finally: Como Usar em Java","🚀 Curso de **Java** recomendado: https://javafacil.net/curso-java-web

No artigo de hoje você vai aprender para que servem as palavras reservadas try, catch e finally na linguagem de programação Java.

O try serve para testar um bloco de código em busca de erros. Todo o código entre as chaves do try será testado. O catch funciona em conjunto com o try, caso o try resulte em erro, o catch pega esse erro, evitando que o programa pare devido a esse erro. Entre as chaves do catch você pode ou não colocar o código que você deseja que seja executado caso um erro seja pego. O finally funciona em conjunto com o try e catch. O bloco de código entre as chaves do finally é executado sempre.

Acesse o código aqui:
https://javafacil.net/2021/12/27/try-catch-e-finally-como-usar-em-java/

Mais links para te ajudar:

Como instalar a IDE Eclipse no Windows:
https://youtu.be/2kGqfWampG0

Como instalar o JDK no Windows:
https://youtu.be/VZaw6Jxd7wc

Aprenda a Criar Métodos em Java (void):
https://youtu.be/PzGk6-2LleM

Como criar variáveis e constantes em Java:
https://youtu.be/-k9x1qnLxWc

Entenda como funciona a palavra reservada static em Java:
https://youtu.be/-RiHhitrNWc

Aprenda a Usar Private, Public, Protected e Padrão(default) em Java:
https://youtu.be/g1ouJe8wXTs

Como instalar o JDK no Linux Ubuntu:
https://youtu.be/RJCddOFCnVc

Como instalar o eclipse no Linux Ubuntu e derivados:
https://youtu.be/FmQeg7oj6Io",UCq-HEKdwH-lObTMvnkW6NVA,2021-12-28T19:39:03Z,28,"['java', 'programação java', 'java para iniciantes', 'java como programar', 'como programar', 'cryswerton', 'programação', 'linguagem java', 'try catch como usar em java', 'try and catch como usar em java', 'try catch', 'try catch java', 'finally java', 'java try catch', 'java finally', 'try catch finally', 'try catch finally java', 'try e catch em java', 'como usar try catch em java', 'como usar finally em java', 'pra que serve try catch em java', 'pra que serve finally em java', 'turorial java', 'aula java']",2514,200,27,PT9M4S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/haJqk07xtOo/hqdefault.jpg,pt,pt,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
W4uFocSNphA,Java De,"Provided to YouTube by Technical Dance Adivasi

Java De · Vk Bhuriya

Java De

℗ Technical Dance Adivasi

Released on: 2021-11-01

Producer: Akash Dodiyar
Composer: Bhavesh Solanki
Lyricist: Rajendra Vasuniya

Auto-generated by YouTube.",UC7OJ2j9Ea3kGzym50u63zsg,2021-12-07T05:37:45Z,10,"['Vk Bhuriya', 'Java De']",210155,1635,10,PT4M15S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/W4uFocSNphA/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",,0,0,0,
BsF2vNV2dXA,Dicas Java Iniciante #1 - Padrão Observer,"Servidor do Discord: https://discord.gg/U8NcPcHxW3

#ThiagoRigonatti #Java #Software",UCEDjQf5cEkH4320GevAitUA,2021-12-19T14:54:36Z,28,"['Java', 'Observer', 'Padrão', 'Listener', 'Iniciante']",498,26,4,PT29M31S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/BsF2vNV2dXA/hqdefault.jpg,pt-BR,,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
eWR5HHm_yYo,java vs bedrock,#minecraft #meme #memes,UC39XuoRWNr_clzreEgvjU-Q,2021-12-12T09:06:48Z,20,"['minecraft', 'meme', 'memes', 'minecraft meme', 'minecraft memes', 'funny', 'axol', 'steve', 'steveee']",227080,3256,116,PT51S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/eWR5HHm_yYo/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
xYSPo-GfOoQ,"#1 Java e Spring Boot - Melhoria de performance, index, query personalizada e cache","código do vídeo: https://github.com/jacksonmotazup/pagamentos/tree/video-performance
twitter: jaacksonalves",UCG7QEHMHvLvQAB2RSBb4grg,2021-12-03T13:34:11Z,22,[],8714,768,72,PT19M9S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/xYSPo-GfOoQ/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
